trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,initial_stop,initial_target,forecast_expires_utc,planned_price_RR,realized_net_R,exit_reason,intrabar_precision
331,2518095.0,2518293.0,1.0,2102.0,0.7217,0.7859,0.7585067000000001,0.8259809,0.0,134.94840000000008,133.3639124000001,7520.116546714828,2.0,7386.752634314827,0.20536946004564746,1731612840.0,2024-11-14 16:15:00+00:00,2024-11-14 16:15:00+00:00,2024-11-14 19:33:00+00:00,2024-11-14 19:34:00+00:00,0.7053407093793115,0.7861371624827542,2024-11-15 00:00:00+00:00,3.938872655105518,3.8782977496447053,target,minute interval; not exact exchange fill
332,2518650.0,2518848.0,1.0,1069.0,0.8271000000000001,0.7931,0.44208495000000003,0.42391195,0.0,-36.34600000000003,-37.21199690000003,7482.904549814827,1.0,7520.116546714828,0.1175739623857626,1731646140.0,2024-11-15 01:30:00+00:00,2024-11-15 01:30:00+00:00,2024-11-15 04:48:00+00:00,2024-11-15 04:49:00+00:00,0.7932881767797492,0.9613472928810032,2024-11-16 00:00:00+00:00,3.9704245466597166,-1.029524488320146,stop,minute interval; not exact exchange fill
333,2518925.0,2518961.0,1.0,1777.0,0.8130000000000001,0.7931,0.7223505,0.70466935,0.0,-35.362300000000054,-36.789319850000055,7446.1152299648265,1.0,7482.904549814827,0.19306687535333467,1731652920.0,2024-11-15 06:05:00+00:00,2024-11-15 06:05:00+00:00,2024-11-15 06:41:00+00:00,2024-11-15 06:42:00+00:00,0.7932881767797492,0.8908472928810032,2024-11-16 00:00:00+00:00,3.9492690255575598,-1.0502859004300935,stop,minute interval; not exact exchange fill
334,2519140.0,2519393.0,1.0,1934.0,0.8112,0.8826,0.7844304000000001,0.8534742,0.0,138.08760000000004,136.44969540000005,7582.564925364826,2.0,7446.1152299648265,0.2106952083801436,1731678840.0,2024-11-15 09:40:00+00:00,2024-11-15 09:40:00+00:00,2024-11-15 13:53:00+00:00,2024-11-15 13:54:00+00:00,0.7932881767797492,0.8828472928810035,2024-11-16 00:00:00+00:00,4.0,3.9389122554667493,target,minute interval; not exact exchange fill
335,2520295.0,2520597.0,1.0,1359.0,0.9458000000000001,1.05,0.6426711,0.7134750000000001,0.13217634,141.60779999999994,140.11947755999995,7722.684402924826,2.0,7582.564925364826,0.16951285121217177,1731751080.0,2024-11-16 04:55:00+00:00,2024-11-16 04:55:00+00:00,2024-11-16 09:57:00+00:00,2024-11-16 09:58:00+00:00,0.9194367113558148,1.0502531545767406,2024-11-17 00:00:00+00:00,3.9620684652246143,3.910924823968842,target,minute interval; not exact exchange fill
336,2523145.0,2524013.0,1.0,952.0,1.1417000000000002,1.1027,0.5434492000000001,0.5248852,0.445723843881904,-37.12800000000014,-38.64205824388205,7684.042344680944,1.0,7722.684402924826,0.14074100964016567,1731956040.0,2024-11-18 04:25:00+00:00,2024-11-18 04:25:00+00:00,2024-11-18 18:53:00+00:00,2024-11-18 18:54:00+00:00,1.102946838001667,1.2952126479933321,2024-11-19 00:00:00+00:00,3.961293481030904,-1.0474086557568627,stop,minute interval; not exact exchange fill
337,2528315.0,2528640.0,1.0,783.0,1.2018,1.2475,0.4705047,0.48839625000000003,0.17561637021600002,35.78310000000006,34.64858267978406,7718.690927360728,4.0,7684.042344680944,0.12246280769800633,1732233600.0,2024-11-21 18:35:00+00:00,2024-11-21 18:35:00+00:00,2024-11-22 00:00:00+00:00,2024-11-22 00:00:00+00:00,1.1546233742541259,1.3885065029834966,2024-11-22 00:00:00+00:00,3.95760612446568,0.9379870380380079,timeout,minute interval; not exact exchange fill
338,2528745.0,2530080.0,1.0,584.0,1.3723,1.4736,0.40071160000000006,0.4302912,0.6028371680661473,59.15919999999997,57.725360031933825,7776.416287392662,4.0,7718.690927360728,0.10382890149923814,1732320000.0,2024-11-22 01:45:00+00:00,2024-11-22 01:45:00+00:00,2024-11-23 00:00:00+00:00,2024-11-23 00:00:00+00:00,1.3084089393062646,1.6263642427749423,2024-11-23 00:00:00+00:00,3.9765225372107977,1.5470833243643558,timeout,minute interval; not exact exchange fill
339,2530135.0,2530237.0,1.0,577.0,1.6149,1.5496,0.46589864999999997,0.44705960000000006,0.0,-37.67809999999995,-38.59105824999995,7737.825229142662,1.0,7776.416287392662,0.11982348495291528,1732329480.0,2024-11-23 00:55:00+00:00,2024-11-23 00:55:00+00:00,2024-11-23 02:37:00+00:00,2024-11-23 02:38:00+00:00,1.5499787401565739,1.8725850393737047,2024-11-24 00:00:00+00:00,3.9691934505765403,-1.030205670088708,stop,minute interval; not exact exchange fill
340,2539530.0,2540160.0,1.0,564.0,1.6943000000000001,1.8015,0.47779260000000007,0.508023,0.307446044493906,60.46079999999998,59.16753835550607,7796.992767498168,4.0,7737.825229142662,0.12349531964110766,1732924800.0,2024-11-29 13:30:00+00:00,2024-11-29 13:30:00+00:00,2024-11-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,1.6283529110610895,1.955588355755642,2024-11-30 00:00:00+00:00,3.9620908209865537,1.5907750378036074,timeout,minute interval; not exact exchange fill
341,2542805.0,2543040.0,1.0,328.0,2.1807000000000003,2.2937000000000003,0.35763480000000003,0.3761668,0.28891540816512,37.06399999999999,36.041282991834876,7833.034050490003,4.0,7796.992767498168,0.09173659913878689,1733097600.0,2024-12-01 20:05:00+00:00,2024-12-01 20:05:00+00:00,2024-12-02 00:00:00+00:00,2024-12-02 00:00:00+00:00,2.0652440396024896,2.6400238415900423,2024-12-02 00:00:00+00:00,3.9783467220627378,0.9517218510212929,timeout,minute interval; not exact exchange fill
342,2543920.0,2544480.0,1.0,270.0,2.5726,2.7236000000000002,0.34730099999999997,0.36768600000000007,0.16504412904000001,40.77000000000007,39.88996887096007,7872.924019360964,4.0,7833.034050490003,0.08867598372772917,1733184000.0,2024-12-02 14:40:00+00:00,2024-12-02 14:40:00+00:00,2024-12-03 00:00:00+00:00,2024-12-03 00:00:00+00:00,2.43170636481691,3.1336745407323585,2024-12-03 00:00:00+00:00,3.9822561182643055,1.0485968742023926,timeout,minute interval; not exact exchange fill
343,2585660.0,2585851.0,1.0,984.0,2.1406,2.1033,1.0531752,1.0348236,0.20935915017600001,-36.70320000000011,-39.00055795017611,7833.923461410788,1.0,7872.924019360964,0.26754359559676916,1735666320.0,2024-12-31 14:20:00+00:00,2024-12-31 14:20:00+00:00,2024-12-31 17:31:00+00:00,2024-12-31 17:32:00+00:00,2.1037929512304605,2.2858281950781585,2025-01-01 00:00:00+00:00,3.9456625818461455,-1.0768239967340345,stop,minute interval; not exact exchange fill
344,2587015.0,2587376.0,1.0,915.0,2.1701,2.3248,0.9928207500000001,1.063596,0.20382394332000003,141.55050000000006,139.29025930668007,7973.213720717469,2.0,7833.923461410788,0.2534670538691237,1735757820.0,2025-01-01 12:55:00+00:00,2025-01-01 12:55:00+00:00,2025-01-01 18:56:00+00:00,2025-01-01 18:57:00+00:00,2.1305467939844296,2.3253128240622827,2025-01-02 00:00:00+00:00,3.9241527981620834,3.8487345762078844,target,minute interval; not exact exchange fill
345,2597685.0,2597760.0,1.0,558.0,2.3939,2.3717,0.6678981,0.6617043,0.13238479134,-12.387599999999875,-13.849587191339875,7959.36413352613,4.0,7973.213720717469,0.16753548152473186,1736380800.0,2025-01-08 22:45:00+00:00,2025-01-08 22:45:00+00:00,2025-01-09 00:00:00+00:00,2025-01-09 00:00:00+00:00,2.326040271197383,2.6633389152104674,2025-01-09 00:00:00+00:00,3.9705274389495844,-0.36575520073464635,timeout,minute interval; not exact exchange fill
346,2601650.0,2602080.0,1.0,485.0,2.4817,2.5755000000000003,0.6018122499999999,0.62455875,0.12494570000000002,45.49300000000016,44.14168330000016,8003.505816826129,4.0,7959.36413352613,0.15122118800045078,1736640000.0,2025-01-11 16:50:00+00:00,2025-01-11 16:50:00+00:00,2025-01-12 00:00:00+00:00,2025-01-12 00:00:00+00:00,2.4033428299139152,2.7931286803443394,2025-01-12 00:00:00+00:00,3.9744758520783416,1.1615245918147725,timeout,minute interval; not exact exchange fill
347,2606000.0,2606400.0,1.0,603.0,2.6618,2.6662000000000003,0.8025327,0.8038593,0.160850198142,2.6532000000002434,0.8859578018582434,8004.3917746279885,4.0,8003.505816826129,0.2005452906182187,1736899200.0,2025-01-14 17:20:00+00:00,2025-01-14 17:20:00+00:00,2025-01-15 00:00:00+00:00,2025-01-15 00:00:00+00:00,2.599380035857682,2.9089798565692724,2025-01-15 00:00:00+00:00,3.9599487113722365,0.023538143704320426,timeout,minute interval; not exact exchange fill
348,2606525.0,2607076.0,1.0,504.0,2.8266,2.7508,0.7123031999999999,0.6932016,0.14405832000000002,-38.203200000000045,-39.75276312000005,7964.6390115079885,1.0,8004.3917746279885,0.17797809503973333,1736939820.0,2025-01-15 02:05:00+00:00,2025-01-15 02:05:00+00:00,2025-01-15 11:16:00+00:00,2025-01-15 11:17:00+00:00,2.751380993662744,3.123976025349024,2025-01-16 00:00:00+00:00,3.9534692071800586,-1.0485984040569984,stop,minute interval; not exact exchange fill
349,2607215.0,2607840.0,1.0,348.0,2.8614,3.1404,0.49788360000000004,0.5464296000000001,0.184326713124,97.09199999999997,95.86336008687599,8060.502371594865,4.0,7964.6390115079885,0.12502351940385883,1736985600.0,2025-01-15 13:35:00+00:00,2025-01-15 13:35:00+00:00,2025-01-16 00:00:00+00:00,2025-01-16 00:00:00+00:00,2.751380993662744,3.2999760253490247,2025-01-16 00:00:00+00:00,3.986365992114101,2.503834880062139,timeout,minute interval; not exact exchange fill
350,2608705.0,2608721.0,1.0,424.0,3.3549,3.2641,0.7112388000000001,0.6919892,0.0,-38.49920000000009,-39.902428000000086,8020.599943594865,1.0,8060.502371594865,0.1764750550800404,1737038520.0,2025-01-16 14:25:00+00:00,2025-01-16 14:25:00+00:00,2025-01-16 14:41:00+00:00,2025-01-16 14:42:00+00:00,3.2648485511614447,3.7116057953542216,2025-01-17 00:00:00+00:00,3.9611333293895634,-1.0450636965177533,stop,minute interval; not exact exchange fill
351,2608840.0,2609046.0,1.0,333.0,3.3800000000000003,3.2641,0.5627700000000001,0.54347265,0.0,-38.59470000000011,-39.70094265000011,7980.899000944865,1.0,8020.599943594865,0.140331148282597,1737058020.0,2025-01-16 16:40:00+00:00,2025-01-16 16:40:00+00:00,2025-01-16 20:06:00+00:00,2025-01-16 20:07:00+00:00,3.2648485511614447,3.836605795354221,2025-01-17 00:00:00+00:00,3.9652631378906067,-1.0353499778118442,stop,minute interval; not exact exchange fill
352,2614015.0,2614661.0,1.0,337.0,3.1952000000000003,3.081,0.5383912000000001,0.5191485,0.21813673,-38.4854000000001,-39.761076430000095,7941.1379245148655,1.0,7980.899000944865,0.13491993820151324,1737394920.0,2025-01-20 06:55:00+00:00,2025-01-20 06:55:00+00:00,2025-01-20 17:41:00+00:00,2025-01-20 17:42:00+00:00,3.0816656793020742,3.6453372827917025,2025-01-21 00:00:00+00:00,3.9647683627698416,-1.0392046147342262,stop,minute interval; not exact exchange fill
353,2614690.0,2614915.0,1.0,404.0,3.1752000000000002,3.081,0.6413904,0.622362,0.0,-38.056800000000116,-39.32055240000012,7901.817372114865,1.0,7941.1379245148655,0.16153614408836334,1737410160.0,2025-01-20 18:10:00+00:00,2025-01-20 18:10:00+00:00,2025-01-20 21:55:00+00:00,2025-01-20 21:56:00+00:00,3.0816656793020742,3.5458372827917035,2025-01-21 00:00:00+00:00,3.962580580327256,-1.040560291385731,stop,minute interval; not exact exchange fill
354,2633785.0,2633875.0,-1.0,422.0,2.4064,2.0492,0.5077504,0.43238119999999997,0.0,150.73840000000007,149.79826840000007,8051.615640514865,2.0,7901.817372114865,0.12851484059650045,1738547760.0,2025-02-03 00:25:00+00:00,2025-02-03 00:25:00+00:00,2025-02-03 01:55:00+00:00,2025-02-03 01:56:00+00:00,2.4964465605834905,2.0487137576660372,2025-02-04 00:00:00+00:00,3.972236585342084,3.942096152255289,target,minute interval; not exact exchange fill
355,2634245.0,2634683.0,-1.0,363.0,2.3893,2.4970000000000003,0.43365794999999996,0.4532055000000001,0.0,-39.09510000000013,-39.98196345000013,8011.633677064864,1.0,8051.615640514865,0.1077194862153826,1738596240.0,2025-02-03 08:05:00+00:00,2025-02-03 08:05:00+00:00,2025-02-03 15:23:00+00:00,2025-02-03 15:24:00+00:00,2.4964465605834905,1.9637137576660377,2025-02-04 00:00:00+00:00,3.972000967799036,-1.0279672011886456,stop,minute interval; not exact exchange fill
356,2637720.0,2638080.0,-1.0,532.0,2.3899,2.3803,0.6357134,0.6331598,-0.1154900092752,5.10719999999991,3.95381680927511,8015.587493874139,4.0,8011.633677064864,0.15869757046428,1738800000.0,2025-02-05 18:00:00+00:00,2025-02-05 18:00:00+00:00,2025-02-06 00:00:00+00:00,2025-02-06 00:00:00+00:00,2.4615837635997013,2.105664945601195,2025-02-06 00:00:00+00:00,3.965124599010155,0.10367740350662598,timeout,minute interval; not exact exchange fill
357,2664270.0,2665330.0,-1.0,733.0,2.4703,2.27,0.9053649500000001,0.8319550000000001,-0.08425748491413299,146.81989999999993,145.16683753491407,8160.754331409053,2.0,8015.587493874139,0.2259010835305383,1740435060.0,2025-02-24 04:30:00+00:00,2025-02-24 04:30:00+00:00,2025-02-24 22:10:00+00:00,2025-02-24 22:11:00+00:00,2.521256066800014,2.269475732799943,2025-02-25 00:00:00+00:00,3.9411257542350415,3.8865793860633246,target,minute interval; not exact exchange fill
358,2665890.0,2666170.0,-1.0,602.0,2.1555,2.2206,0.6488054999999999,0.6684006000000001,0.06738723998044921,-39.1902000000001,-40.574793339980545,8120.179538069072,1.0,8160.754331409053,0.1590062569345782,1740485460.0,2025-02-25 07:30:00+00:00,2025-02-25 07:30:00+00:00,2025-02-25 12:10:00+00:00,2025-02-25 12:11:00+00:00,2.2200583470128903,1.8997666119484395,2025-02-26 00:00:00+00:00,3.9612753405922603,-1.044016646265541,stop,minute interval; not exact exchange fill
359,2666370.0,2666392.0,-1.0,749.0,2.1691000000000003,2.2206,0.8123279500000001,0.8316147000000002,0.0,-38.57349999999991,-40.21744264999991,8079.962095419072,1.0,8120.179538069072,0.2000763520539514,1740498780.0,2025-02-25 15:30:00+00:00,2025-02-25 15:30:00+00:00,2025-02-25 15:52:00+00:00,2025-02-25 15:53:00+00:00,2.2200583470128903,1.9677666119484387,2025-02-26 00:00:00+00:00,3.950940323881263,-1.0537007800982563,stop,minute interval; not exact exchange fill
360,2667725.0,2667780.0,-1.0,706.0,2.2114000000000003,2.2658,0.7806242000000001,0.7998274000000001,0.0,-38.40639999999985,-39.986851599999845,8039.975243819073,1.0,8079.962095419072,0.19322471832945215,1740582060.0,2025-02-26 14:05:00+00:00,2025-02-26 14:05:00+00:00,2025-02-26 15:00:00+00:00,2025-02-26 15:01:00+00:00,2.2652788451676047,1.9983846193295811,2025-02-27 00:00:00+00:00,3.9535995993933852,-1.0512214919197025,stop,minute interval; not exact exchange fill
361,2667955.0,2668320.0,-1.0,680.0,2.2095000000000002,2.1976,0.7512300000000002,0.747184,-0.070042926242368,8.092000000000166,6.6636289262425334,8046.638872745315,4.0,8039.975243819073,0.18687370973623993,1740614400.0,2025-02-26 17:55:00+00:00,2025-02-26 17:55:00+00:00,2025-02-27 00:00:00+00:00,2025-02-27 00:00:00+00:00,2.2652788451676047,1.9883846193295822,2025-02-27 00:00:00+00:00,3.964144112449977,0.17568406577533852,timeout,minute interval; not exact exchange fill
362,2669855.0,2670684.0,-1.0,627.0,2.0825,2.144,0.65286375,0.6721440000000001,-0.055889344169999994,-38.56050000000007,-39.829618405830075,8006.809254339486,1.0,8046.638872745315,0.16226992669232562,1740756300.0,2025-02-28 01:35:00+00:00,2025-02-28 01:35:00+00:00,2025-02-28 15:24:00+00:00,2025-02-28 15:25:00+00:00,2.1435386664591167,1.840345334163533,2025-03-01 00:00:00+00:00,3.967233884420798,-1.0407192026802903,stop,minute interval; not exact exchange fill
363,2683820.0,2683952.0,-1.0,349.0,2.0844,2.1963,0.3637278,0.38325435,0.0,-39.05309999999996,-39.80008214999996,7967.009172189486,1.0,8006.809254339486,0.0908546184743614,1741552380.0,2025-03-09 18:20:00+00:00,2025-03-09 18:20:00+00:00,2025-03-09 20:32:00+00:00,2025-03-09 20:33:00+00:00,2.1957636868180668,1.641445252727734,2025-03-10 00:00:00+00:00,3.97755103057889,-1.024035331968723,stop,minute interval; not exact exchange fill
364,2710555.0,2711520.0,-1.0,653.0,2.2242,2.206,0.7262013,0.720259,0.352587105778,11.884600000000141,10.085552594222142,7977.094724783707,4.0,7967.009172189486,0.18230211219913184,1743206400.0,2025-03-28 07:55:00+00:00,2025-03-28 07:55:00+00:00,2025-03-29 00:00:00+00:00,2025-03-29 00:00:00+00:00,2.2818454090229467,1.9956183639082137,2025-03-29 00:00:00+00:00,3.9653051295168424,0.2679302764223971,timeout,minute interval; not exact exchange fill
365,2712105.0,2712960.0,-1.0,675.0,2.0915,2.1341,0.70588125,0.7202587500000001,0.194765633166105,-28.75500000000013,-30.375905633166237,7946.718819150541,4.0,7977.094724783707,0.17697702593575243,1743292800.0,2025-03-29 09:45:00+00:00,2025-03-29 09:45:00+00:00,2025-03-30 00:00:00+00:00,2025-03-30 00:00:00+00:00,2.147416490325207,1.8668340386991722,2025-03-30 00:00:00+00:00,4.017883811987912,-0.8047955337868969,timeout,minute interval; not exact exchange fill
366,2714995.0,2715111.0,-1.0,732.0,2.0341,2.0857,0.7444806,0.7633662000000001,0.0,-37.771200000000064,-39.27904680000007,7907.439772350541,1.0,7946.718819150541,0.187368048862104,1743421920.0,2025-03-31 09:55:00+00:00,2025-03-31 09:55:00+00:00,2025-03-31 11:51:00+00:00,2025-03-31 11:52:00+00:00,2.085260553283849,1.8324577868646044,2025-04-01 00:00:00+00:00,3.941361072008837,-1.0488530040377866,stop,minute interval; not exact exchange fill
367,2718615.0,2718720.0,-1.0,796.0,2.0439000000000003,2.0213,0.8134722000000002,0.8044774,0.4637445613199999,17.989600000000138,15.907905838680138,7923.3476781892205,4.0,7907.439772350541,0.20574856677237516,1743638400.0,2025-04-02 22:15:00+00:00,2025-04-02 22:15:00+00:00,2025-04-03 00:00:00+00:00,2025-04-03 00:00:00+00:00,2.090501614439456,1.8589935422421764,2025-04-03 00:00:00+00:00,3.967812273929962,0.4288436478089023,timeout,minute interval; not exact exchange fill
368,2723865.0,2724437.0,-1.0,873.0,2.0535,1.8879000000000001,0.89635275,0.82406835,-0.011551083786000001,144.56879999999998,142.85992998378597,8066.2076081730065,2.0,7923.3476781892205,0.2262560691278033,1743981480.0,2025-04-06 13:45:00+00:00,2025-04-06 13:45:00+00:00,2025-04-06 23:17:00+00:00,2025-04-06 23:18:00+00:00,2.0957659365274526,1.8874362538901899,2025-04-07 00:00:00+00:00,3.929020855883529,3.871735608548772,target,minute interval; not exact exchange fill
369,2724700.0,2724886.0,-1.0,753.0,1.82,1.6194000000000002,0.68523,0.6097041000000001,0.0,151.05179999999993,149.75686589999995,8215.964474073007,2.0,8066.2076081730065,0.1699014042995118,1744008420.0,2025-04-07 03:40:00+00:00,2025-04-07 03:40:00+00:00,2025-04-07 06:46:00+00:00,2025-04-07 06:47:00+00:00,1.8707424422811698,1.6190302308753208,2025-04-08 00:00:00+00:00,3.960585263339956,3.919407325685688,target,minute interval; not exact exchange fill
370,2727210.0,2727360.0,-1.0,844.0,1.8009000000000002,1.796,0.7599798000000001,0.757912,-0.14442585391999999,4.135600000000107,2.7621340539201067,8218.726608126928,4.0,8215.964474073007,0.18500075125647308,1744156800.0,2025-04-08 21:30:00+00:00,2025-04-08 21:30:00+00:00,2025-04-09 00:00:00+00:00,2025-04-09 00:00:00+00:00,1.8468169143975153,1.6192323424099384,2025-04-09 00:00:00+00:00,3.956443066215553,0.07127375005358014,timeout,minute interval; not exact exchange fill
371,2729740.0,2730068.0,-1.0,615.0,1.9264000000000001,1.9907000000000001,0.5923680000000001,0.61214025,0.16655254848,-39.54450000000001,-40.915560798480016,8177.811047328448,1.0,8218.726608126928,0.1441507981088575,1744319340.0,2025-04-10 15:40:00+00:00,2025-04-10 15:40:00+00:00,2025-04-10 21:08:00+00:00,2025-04-10 21:09:00+00:00,1.9902686797892555,1.6724252808429785,2025-04-11 00:00:00+00:00,3.9765143102229557,-1.04165871866342,stop,minute interval; not exact exchange fill
372,2766745.0,2766835.0,-1.0,1686.0,2.0839000000000003,2.1055,1.7567277000000003,1.7749365000000001,0.0,-36.41759999999973,-39.94926419999973,8137.861783128448,1.0,8177.811047328448,0.42963274397832746,1746525360.0,2025-05-06 08:25:00+00:00,2025-05-06 08:25:00+00:00,2025-05-06 09:55:00+00:00,2025-05-06 09:56:00+00:00,2.105028967956426,2.001884128174296,2025-05-07 00:00:00+00:00,3.881679029228765,-1.1214319624538898,stop,minute interval; not exact exchange fill
373,2766955.0,2767092.0,-1.0,1671.0,2.0838,2.1055,1.7410149000000001,1.75914525,0.0,-36.260700000000085,-39.76086015000009,8098.100922978449,1.0,8137.861783128448,0.42788018435247976,1746540780.0,2025-05-06 11:55:00+00:00,2025-05-06 11:55:00+00:00,2025-05-06 14:12:00+00:00,2025-05-06 14:13:00+00:00,2.105028967956426,2.001884128174296,2025-05-07 00:00:00+00:00,3.8586836625238967,-1.1208575965087133,stop,minute interval; not exact exchange fill
